name,category,subtype,listing_capable,address,latitude,longitude,phone,rating,reviews,status,flags
TT Moto,parts,,Y,136 Cao Đức Lân,10.7924586,106.741338,+84 902 756 545,4.5,111,,
TTN Motorcare,parts,used_parts,Y,28 Đ. Nguyễn Đình Chiểu,10.8034056,106.6797698,+84 939 094 909,4.8,75,,
TTRACING,parts,,Y,58/16 Tân Cảng ( Kế Bên 58/27,10.8008016,106.7216915,+84 931 966 996,4.8,38,,
Taboo Shop,parts,,Y,972/20A Trường Sa,10.7866065,106.676127,+84 939 021 040,4.6,34,,
Thay Nhớt Xe Máy Tân Phú,parts,,Y,309 Đ. Vườn Lài,10.7876316,106.6269738,+84 938 820 202,,,,리뷰없음
Thái Ròm Pô,parts,used_parts,Y,25 Phó Cơ Điều,10.756388,106.6570224,+84 908 099 544,4.5,48,,
Thế Giới Phụ Tùng,parts,,Y,935 Đ. Lê Đức Thọ,10.8507398,106.6633358,+84 909 965 967,5.0,7,,
Thế Giới Turbo,parts,used_parts,Y,"Phường 13, Bình Thạnh TP. HCM",10.8235462,106.702657,,,,,리뷰없음
"Thọ Hà Chuyên Mua Bán Phụ Tùng Xe Honda, Xe Ga",parts,,Y,126 Ký Con,10.7674731,106.6984196,+84 923 418 168,5.0,1,,
Tinh Anh Racing,parts,used_parts,Y,185/6 Đ. Phan Đình Phùng,10.795225,106.682165,+84 908 767 899,4.6,79,,
Tinhdu,parts,used_parts,Y,27/12a Trần Trọng Cung,10.74309,106.7340955,,4.8,18,,
Tinomotor Shop,parts,,Y,29/33 Đ. Đoàn Thị Điểm,10.7991066,106.682591,+84 979 036 030,4.2,97,,
Tiến Racing Shop,parts,used_parts,Y,145 Bắc Hải,10.7824172,106.6604642,+84 919 451 243,3.0,12,,
Tiệm Sửa Xe Hải Exciter,parts,used_parts,Y,"PMVQ+VH5, 311 Duong Ba Trac",10.7443649,106.6897203,+84 908 218 192,3.3,27,,
"Tiệm Sửa Xe Đức Hiền - Chuyên sửa, lắp ráp phụ tùng, chống trộm xe gắn máy",parts,,Y,73 Đặng Chất,10.7467503,106.6841191,+84 28 6650 6711,4.2,5,,
Tiệm phụ tùng xe gắn máy Huy Hoàng,parts,,Y,214 Huỳnh Tấn Phát,10.7542746,106.7274336,,,,,리뷰없음
Tiệm Đồ Chơi Xe Máy Tín Phú,parts,,Y,98 Đ. số 8,10.77966,106.615956,+84 974 004 720,4.0,49,,
Trang trí xe máy Hoàng Trí,parts,used_parts,Y,160 Đ. Hàn Hải Nguyên,10.758349,106.646752,+84 909 503 025,3.8,438,,
Trung Tâm Phụ Tùng Xe Tải HINO ISUZU SAMCO,parts,,Y,Hẻm 527 Hưng Phú,10.7460126,106.6719984,+84 985 089 578,4.3,3,,
Trạm Bảo Hành Yamaha - Phụ Tùng Xe Chính Hãng Quang Phương,parts,,Y,"QM4H+898, Đ. Phan Văn Trị",10.7557871,106.6784452,+84 28 3924 6253,2.2,14,,
Trạm Dịch Vụ Và Sửa Chữa Xe Máy Uy Tín Giàu Gò Vấp,parts,,Y,18 Nguyễn Duy Cung,10.8434858,106.640314,,3.8,29,,
Trạm bảo dưỡng và sửa chữa xe máy Phụ Tùng Chính Hiệu,parts,,Y,3 Đ. Đội Cung,10.7676913,106.6507755,+84 938 201 675,4.7,53,,
Turbo VN,parts,used_parts,Y,1 Số 4,10.7391093,106.6914767,+84 963 111 129,4.6,95,,
"Tài Đạt: Bán mũ LS2, fullface Yohe, mũ KYT, đồ đi phượt, phụ kiện",parts,,Y,22 Trần Khắc Chân,10.7927132,106.69139,+84 834 678 901,4.7,717,,
"Tài Đạt: Bán đồ phượt, mũ fullface LS2, KYT, Yohe, Zeus, Bulldog chính hãng",parts,,Y,297 Hồng Bàng,10.754774,106.660583,,4.9,288,,
Tân Heine Racing,parts,used_parts,Y,31 Đặng Minh Khiêm,10.7579226,106.656801,+84 968 811 290,4.4,133,,
Tí Bầu Shop - AT Việt Nam,parts,used_parts,Y,835 Đ. Phạm Văn Đồng,10.8518884,106.7501784,+84 818 455 678,4.1,75,,
"Việt Phụ Tùng Sh Ý (-636 Cộng Hoà ,P13 , Tân Bình )",parts,,Y,636 Cộng Hòa,10.8055148,106.6369038,+84 901 406 040,4.0,1,,
Vá xe lưỡi lam,parts,used_parts,Y,RM2W+XFQ,10.8025095,106.6961784,,1.0,1,,
Võ Xe Cũ 79,parts,used_parts,Y,27/21 Đ. Nguyễn Thị Tú,10.8160571,106.6001036,+84 764 315 912,5.0,1,,
Vỏ Xe Michelin - Vỏ Xe Long Phụng,parts,used_parts,Y,902 Nguyễn Chí Thanh,10.7567028,106.6520002,+84 936 393 918,4.1,434,,
Vỏ Xe Phúc Thảo,parts,used_parts,Y,27B Đường Nguyễn Đình Chiểu,10.7878151,106.6990635,+84 789 399 699,4.6,764,,
Vỏ lốp xe motor phân khối lớn PKL - Motorcycle Tire,parts,used_parts,Y,135 Nguyễn Hữu Cảnh,10.7967607,106.7177818,,4.2,5,,
Vỏ xe Thanh Long,parts,used_parts,Y,598 Đ. Phạm Văn Đồng,10.8265009,106.7176879,+84 909 355 283,4.5,482,,
Vỏ xe máy HCM - Vo xe may,parts,used_parts,Y,828 (158) Cách Mạng Tháng Tám,10.7889143,106.6611775,,4.6,16,TEMP_CLOSED,임시휴업
"XE MÁY PHƯỚC THỌ CHUYÊN XE 50cc,XE ĐIỆN CHÍNH HÃNG",parts,used_parts,Y,402 Đ. Lũy Bán Bích,10.776843,106.6343882,+84 906 637 079,4.8,61,,
XUẤT NHẬP KHẨU VIMPEX - PHỤ TÙNG XE TẢI VIMPEX,parts,used_parts,Y,244/29 Huỳnh Văn Bánh,10.7922071,106.6753484,+84 347 705 858,5.0,3,,
Xe Máy Bảo Hưng,parts,used_parts,Y,44-46 Đ. Hoàng Văn Thụ,10.7994216,106.6788284,+84 373 215 888,4.8,57,,
Xe máy phụ tùng,parts,used_parts,Y,"163/26/62, Tô Hiến Thành",10.7783597,106.6687147,+84 765 520 476,5.0,3,,
Xe Ôm Workshop (Xe Ôm Shop cũ),parts,used_parts,Y,Đường Nguyễn Văn Linh,10.7418599,106.7208411,+84 965 997 031,4.3,855,,
Xe Đạp Tùng Anh ( shop xe đạp Quang Anh ),parts,used_parts,Y,37 Nguyễn Oanh,10.8281292,106.6790663,+84 902 372 381,4.9,357,,
Xe39.Com,parts,used_parts,Y,141 Đ. Hoàng Văn Thụ,10.799387,106.6754802,+84 941 251 251,4.9,390,,
Xedaphcm - Xe đạp cũ mới tphcm,parts,used_parts,Y,119/2b Nguyễn Thị Thập,10.7376167,106.7205199,+84 779 963 987,4.7,122,,
Yamaha An Phú,parts,used_parts,Y,177 Trần Não,10.7892476,106.7302583,+84 948 022 020,4.1,848,,
Yamaha Phúc Nguyên Phát,parts,used_parts,Y,44-46 Điện Biên Phủ,10.791274,106.6980332,+84 28 3820 9046,2.8,471,,
Yamaha Town Cách Mạng Tháng 8,parts,used_parts,Y,627 Cách Mạng Tháng Tám,10.7851447,106.6672594,+84 28 3977 0730,4.3,1378,,
Yamaha Town Long Thành Đạt - CN Phan Văn Trị,parts,used_parts,Y,1099 Đ. Phan Văn Trị,10.8312188,106.6761376,+84 987 894 687,4.3,442,,
Yamaha Town Vạn Phong Sài Gòn,parts,used_parts,Y,599 Duong Ba Trac,10.7424846,106.6884702,+84 28 6260 7288,4.4,386,,
Yên Xe Anh Sang,parts,used_parts,Y,120 Nguyễn Thị Nhỏ,10.754806,106.6511279,+84 934 078 508,5.0,341,,
Yên Xe PHƯƠNG NAM,parts,used_parts,Y,418 Nguyễn Chí Thanh,10.7593347,106.6649718,+84 903 838 602,3.9,408,,
ZIN ZIN MOTOR,parts,,Y,58 Bình Phú,10.8557798,106.741849,+84 966 962 993,4.8,131,,
motoX,parts,,Y,1B Hoàng Diệu,10.7641597,106.7093855,+84 906 607 030,4.6,172,,
phụ Tùng Xe Đạp Xe Máy TRUNG TIẾN,parts,,Y,117/32/7 Đ. Đỗ Ngọc Thạnh,10.7563612,106.6552512,+84 28 3955 1518,4.0,4,,
phụ tùng và sửa chữa xe máy Pé Long chuyên các dòng xe nhập khẩu-trong nước suzuki-honda-yamaha-kymco-sym,parts,,Y,759 Trường Chinh,10.8105088,106.6334028,+84 327 545 829,3.9,35,,
sửa xe Hậu Nguyễn Suzuki,parts,,Y,209 Đ. Lâm Văn Bền,10.7419213,106.7159687,+84 795 729 297,4.6,,,
Đại Hoàng Gia,parts,,Y,89 Ký Con,10.766752,106.698626,+84 28 2233 3666,2.8,22,,
Đại Lý Phụ Tùng SYM Hải Hà,parts,,Y,351A Nguyễn Trọng Tuyển,10.7982727,106.6675063,+84 903 020 266,4.6,142,,
Đại lý bán phụ tùng BÁCH ĐIỀN,parts,used_parts,Y,35 Đ. Số 72,10.7330028,106.6262216,+84 974 477 518,3.9,83,,
Đại lý phụ tùng xe máy Ba Á,parts,,Y,92 Phạm Công Trứ,10.772343,106.7688056,+84 938 030 588,5.0,6,,
Đại lý Ắc Quy Radi Việt Nam,parts,used_parts,Y,10 Nguyễn Hoàng,10.7995197,106.7442743,+84 977 357 559,4.9,88,,
Địa Chỉ Bọc Yên Xe Máy Chuyên Nghiệp,parts,used_parts,Y,553 An Dương Vương,10.7534599,106.6241512,+84 901 212 012,4.7,131,,
ĐỒ CHƠI XE MÁY TIẾN TÂN THÀNH,parts,,Y,71 Dương Tử Giang,10.7546645,106.6548911,+84 902 687 080,4.3,20,,
ĐỒ PHƯỢT STORE,parts,used_parts,Y,"chung cư 175, Trương Định",10.7834455,106.6814494,+84 932 702 498,4.2,13,,
Đồ chơi xe máy Exciter,parts,,Y,56 Nguyễn Văn Đậu,10.8073406,106.6876119,+84 937 213 222,,,,리뷰없음
Đồ nghề sửa xe máy - Thiết bị sửa xe chuyên nghiệp,parts,,Y,169 Bình Lợi,10.8320182,106.7049749,+84 395 352 758,3.4,9,,
Ắc Quy Minh Hiệu - Kích bình thay bình ắc quy tận nơi 24/7,parts,used_parts,Y,364/72/1 Đ. Trần Bá Giao,10.8338356,106.6888338,+84 339 610 760,5.0,4,,
"""C+ Cafe"" Cafe and More",cafe,,N,230 Nguyễn Thị Minh Khai,10.7744073,106.6898763,,,,,
An Yên Cafe & Tea | Cà phê sân vườn quận 10,cafe,,N,91/11 Hoà Hưng,10.7782958,106.6750779,,,,,
Beanthere Cafe - Hồ Hảo Hớn,cafe,,N,42 Hồ Hảo Hớn,10.7620124,106.6923935,,,,,
Bo's Coffee House,cafe,,N,236 Đường Đinh Tiên Hoàng,10.792612,106.696082,,,,,
Book Coffee,cafe,,N,Lê Quý Đôn/36 Võ Thị Sáu,10.7834286,106.6887444,,,,,
BẢN Cà Phê,cafe,,N,38/7 Lê Lợi,10.7741572,106.7004781,,,,,
C roaster’s Cafe’,cafe,,N,Hoà Hảo,10.7630958,106.6721438,,,,,
C-Coffee,cafe,,N,19M Vũ Huy Tấn,10.7959922,106.6928333,,,,,
CAFECUB,cafe,,N,lô C Đ. Vĩnh Hội,10.7561343,106.7022547,,,,,
CHÍNH COFFEE,cafe,,N,19 Đ. Trương Quyền,10.7869114,106.6923401,,,,,
CaPhe13 - Cà Phê 13 Nguyễn Thượng Hiền,cafe,,N,13 Đường Nguyễn Thượng Hiền,10.7706957,106.6861002,,,,,
Cafe Cóc,cafe,,N,793 Hoàng Sa,10.7839431,106.6795319,,,,,
Cafe Gốk,cafe,,N,178 Trần Bình Trọng,10.7591086,106.6804896,,,,,
Cafe Hoàng Thị,cafe,,N,14 Tôn Thất Đạm,10.7695696,106.7041617,,,,,
Cafe Missouri,cafe,,N,K1 Tôn Thất Thuyết,10.7549553,106.6997645,,,,,
Cafe TABAC,cafe,,N,367 Phạm Ngũ Lão,10.7670759,106.6894642,,,,,
Cafe Tèo premium - Quận 1,cafe,,N,266 Trần Hưng Đạo,10.7594199,106.6875251,,,,,
Café 126,cafe,,N,126 Trần Bình Trọng,10.7579794,106.6810407,,,,,
Café Des Arts,cafe,,N,139/37 Trần Hưng Đạo,10.766652,106.6950582,,,,,
Café Nekissé - Specialty Coffee,cafe,,N,42/1A Hồ Hảo Hớn,10.7618594,106.6922414,,,,,
Café Thư Giãn,cafe,,N,202 Đ. Số 48,10.7574287,106.6997034,,,,,
CashFlow Boardgame Cafe,cafe,,N,Hẻm 7A/19 Đường Thành Thái,10.7704963,106.6624915,,,,,
"Cau Ta Coffee - Điểm tâm sáng, cơm trưa văn phòng",cafe,,N,78 Trần Quốc Thảo,10.78392,106.6858039,,,,,
Cheese Coffee,cafe,,N,141 Xô Viết Nghệ Tĩnh,10.794916,106.709238,,,,,
Chuyện Cà Phê,cafe,,N,5 Đ. Nguyễn Văn Trỗi,10.7916836,106.6813946,,,,,
Coffee - Beer Mai Xuân,cafe,,N,,10.7672092,106.6907572,,,,,
Coffee 27,cafe,,N,27 Nguyễn Thị Diệu,10.7755862,106.6885455,,,,,
Coffee Cali 007,cafe,,N,007 Đ. Phan Văn Trị,10.7562876,106.6782378,,,,,
Coffee Hut,cafe,,N,5 Đ. Trương Quyền,10.786418,106.6928094,,,,,
Coffee Nắng,cafe,,N,156 Đ. Hồ Bá Kiện,10.7831123,106.6666429,,,,,
Coffee building,cafe,,N,113 Hẻm 53 Nguyễn Huệ,10.774021,106.7041356,,,,,
CÀ PHÊ X COFFEE • VIETNAMESE COFFEE CULTURE,cafe,,N,"Tòa C, Trần Quốc Thảo",10.7849309,106.6815487,,,,,
Cà Phê - Trà Sữa Chicago,cafe,,N,7-9 Nguyễn Bỉnh Khiêm,10.7855553,106.7062103,,,,,
Cà Phê AQ,cafe,,N,387 Điện Biên Phủ,10.7735602,106.6801382,,,,,
Cà Phê Mây,cafe,,N,120 Trần Quốc Thảo,10.7850124,106.6836163,,,,,
Cà Phê Sân Vườn Đông Hồ,cafe,,N,197 Cao Thắng,10.7747723,106.6732186,,,,,
Cà Phê Thủy Mộc,cafe,,N,"Cà Phê Thủy Mộc - ĐC :, 109A Cao Đạt",10.7544897,106.6833825,,,,,
Cà Phê Tranh ( Lớp Vẽ Voi Con ),cafe,,N,105 Hoàng Hoa Thám,10.8068175,106.6891672,,,,,
Cà Phê Trứng 3T,cafe,,N,2B Ngô Văn Năm,10.7804718,106.7072136,,,,,
Cà Phê Xưa,cafe,,N,45 Cửu Long,10.7809278,106.6625057,,,,,
Cà Phê Ông Bầu,cafe,,N,10 Đường D8,10.7885127,106.7193909,,,,,
Cà Phê Ông Bầu - Nguyễn Bỉnh Khiêm,cafe,,N,4 Nguyễn Bỉnh Khiêm,10.7889508,106.7033197,,,,,
Cà Phê Ông Bầu 631A Hoàng Sa,cafe,,N,631A Hoàng Sa,10.7885951,106.6836638,,,,,
Cà fê BERNARD,cafe,,N,6/1 Cao Thắng,10.7688651,106.6838282,,,,,
Cà phê Cô Ba Đồng Khởi,cafe,,N,4-6 Đồng Khởi,10.7736686,106.7058177,,,,,
Cà phê Linh,cafe,,N,1 Trương Định,10.7713482,106.6964333,,,,,
Cà phê Nha,cafe,,N,385E3 Nguyễn Trãi,10.7587824,106.6851444,,,,,
Cà phê Sài Gòn Ơi,cafe,,N,42 Nguyễn Huệ,10.774112,106.704089,,,,,
"Cà phê Đỗ-Phủ, cơm tấm Đại-Hàn",cafe,,N,287/72 Đường Nguyễn Đình Chiểu,10.7720982,106.6860042,,,,,
Cộng Cà Phê,cafe,,N,08 BIS Công trường Quốc Tế,10.7832156,106.6958153,,,,,
Early Morning Tea & Coffee - 3A Hoa Phượng,cafe,,N,"3A, Đ. Hoa Phượng/388 Trường Sa",10.7967784,106.6866376,,,,,
FC Good Coffee,cafe,,N,Q3 Võ Thị Sáu,10.787727,106.691623,,,,,
Gathering coffee,cafe,,N,Bạch Đằng,10.8035417,106.6995763,,,,,
Gòn Café,cafe,,N,25 Nguyễn Bỉnh Khiêm,10.7877662,106.7042781,,,,,
Góc 169 KC Coffee,cafe,,N,169 Ký Con,10.7683746,106.6972143,,,,,
Gờ cafe - Nguyễn Trọng Tuyển,cafe,,N,220/29 Nguyễn Trọng Tuyển,10.798306,106.673607,,,,,
Gờ cafe - Phan Văn Trị,cafe,,N,64 Phan Văn Trị,10.7574634,106.6832106,,,,,
Highlands Coffee,cafe,,N,90 Cách Mạng Tháng Tám,10.7759053,106.6854091,,,,,체인
Highlands Coffee,cafe,,N,3C 3 Tháng 2,10.7759078,106.6805206,,,,,체인
Highlands Coffee,cafe,,N,225 Đường Nguyễn Đình Chiểu,10.7739088,106.6860049,,,,,체인
Highlands Coffee,cafe,,N,65 Lê Lợi,10.773271,106.700428,,,,,체인
Highlands Coffee Ben Van Don HCM,cafe,,N,182 Bến Vân Đồn,10.7616796,106.6978,,,,,
Highlands Coffee Hà Đô Centrosa,cafe,,N,"lô Jasmine, Hà Đô Centrosa Garden, J-1. TM.03-1, 200 3 Tháng 2",10.7766704,106.6778164,,,,,
Highlands Coffee Mạc Đĩnh Chi,cafe,,N,39 Mạc Đĩnh Chi,10.7854157,106.6986876,,,,,
Highlands Coffee Vincom Đồng Khởi,cafe,,N,72 Lê Thánh Tôn,10.778169,106.701916,,,,,
Highlands Coffee – Lý Tự Trọng,cafe,,N,71 Lý Tự Trọng,10.774658,106.6981892,,,,,
Hưng Khang Coffee | Cà Phê Bình Thạnh | Cà Phê Ngon,cafe,,N,46 Trần Quang Long,10.7915524,106.7121072,,,,,
KC Coffee - A Coffee Bistro,cafe,,N,86 Hoàng Diệu,10.764356,106.7047709,,,,,
Katinat Saigon Kafe - Nguyen Du,cafe,,N,59b Nguyễn Du,10.7790843,106.7002406,,,,,
Kau Coffee,cafe,,N,D1C Đ. Thất Sơn,10.7818625,106.6613457,,,,,
Kepa Coffee - Trần Hưng Đạo,cafe,,N,286/1A Trần Hưng Đạo,10.7579859,106.6857981,,,,,
King Coffee Trần Phú Quận 5,cafe,,N,225 Trần Phú,10.7586039,106.6755163,,,,,
Lacàph Coffee Bar 🇻🇳☕️,cafe,,N,151 Đồng Khởi,10.7757628,106.7031707,,,,,
Laha Cafe - 259 Phan Xích Long,cafe,,N,259 Phan Xích Long,10.7993365,106.685604,,,,,
"Laha Coffee - 283 Hồng Bàng, Q.5",cafe,,N,579 Đ. Hồng Bàng,10.75482,106.6608102,,,,,
Little Cam Saigon,cafe,,N,64bis Nguyễn Thị Minh Khai,10.783399,106.6983048,,,,,
Little Du Miên Cafe’,cafe,,N,18 Trần Thiện Chánh,10.7713174,106.6709401,,,,,
Little HaNoi Egg Coffee (Dien Bien Phu),cafe,,N,258/1 Điện Biên Phủ,10.7797001,106.6864737,,,,,
Little HaNoi Egg Coffee (Yersin),cafe,,N,Yersin/119/5 Phạm Ngũ Lão,10.7694043,106.6960112,,,,,
Lục Coffee & Tea - Trường Sa,cafe,,N,40 Trường Sa,10.7930347,106.703876,,,,,
M Coffee,cafe,,N,59 Hoàng Diệu,10.7643553,106.7058824,,,,,
Meraki Cà Phê,cafe,,N,33 Lê Quý Đôn,10.7824485,106.6893712,,,,,
Meraki café,cafe,,N,"Chung Cư 42, Nguyễn Huệ",10.7740558,106.7041078,,,,,
MƯỚP'S COFFEE & TEA,cafe,,N,41/1T5 Dạ Nam,10.7492286,106.6859202,,,,,
MỘT 05 KAFE,cafe,,N,105 Phan Huy Thực,10.747324,106.706948,,,,,
Nab Coffee,cafe,,N,345 Phan Xích Long,10.8011298,106.6834416,,,,,
Nguyên Coffee,cafe,,N,Nguyễn Gia Trí,10.8032551,106.7143469,,,,,
Ngọt Cafe,cafe,,N,1 Đường Số 7,10.7564374,106.7031465,,,,,
Nhà hàng Press Cafe,cafe,,N,14 Alexandre de Rhodes,10.7791665,106.6962082,,,,,
OZ Coffee House 2,cafe,,N,30 Huỳnh Tịnh Của,10.7895998,106.6872092,,,,,
Percent Coffee House,cafe,,N,39c Đ. Hoa Cúc,10.7982818,106.6896647,,,,,
Phê La - Phan Xích Long,cafe,,N,129 Phan Xích Long,10.7974522,106.689881,,,,,
Phúc Long,cafe,,N,"Somerset Chancellor Court Ho Chi Minh City, 21-23 Nguyễn Thị Minh Khai",10.7843393,106.6997413,,,,,
Phúc Long,cafe,,N,95 Phan Xích Long,10.7971362,106.6905227,,,,,
Q Cafe,cafe,,N,220 Đ. Số 48,10.758658,106.6987792,,,,,
"Quán Cafe rang xay nguyên chất, hạt sạch - TA Coffee",cafe,,N,P3 Bạch Mã,10.7811519,106.6631604,,,,,
Quán Cà Phê - Trà Lasido Phan Xích Long,cafe,,N,324 Phan Xích Long,10.798738,106.6879228,,,,,
Quán Cà Phê Sạch gần đây,cafe,,N,36 Nguyễn Huy Lượng,10.8055201,106.6962652,,,,,
RPL Museum coffee & exhibition,cafe,,N,79 Phó Đức Chính,10.799051,106.6971279,,,,,
Radio Cà Phê,cafe,,N,"Đối diện, 74 Đ. Hoa Cúc",10.7983154,106.689443,,,,,
Râu Coffee,cafe,,N,421/8 Sư Vạn Hạnh,10.7723036,106.6687758,,,,,
SixtySix's House,cafe,,N,695a Hoàng Sa,10.7866366,106.6835924,,,,,
Soko Coffee and Tea,cafe,,N,45 Lê Thánh Tôn,10.7774153,106.7022251,,,,,
Sol Retreat Cafe,cafe,,N,03-05 Đ. Hoa Đào,10.7973042,106.6881687,,,,,
Soo Kafe Bến Thành,cafe,,N,35 Phan Chu Trinh,10.772408,106.6972096,,,,,
Starbucks Phan Xích Long,cafe,,N,125 - 127 Phan Xích Long,10.7974367,106.6899859,,,,,
THREE O’CLOCK - Trần Hưng Đạo,cafe,,N,771 Trần Hưng Đạo,10.7553325,106.6818341,,,,,
TUFA CAFE QUẬN 4,cafe,,N,89/22 Đoàn Văn Bơ,10.7642226,106.7035311,,,,,
Tay Nguyen Coffee,cafe,,N,80 Hoàng Hoa Thám,10.8069654,106.6898371,,,,,
Thao coffee,cafe,,N,Đ. Lê Văn Sỹ,10.7869994,106.6753766,,,,,
The Coffee House,cafe,,N,223 Võ Văn Tần,10.7730622,106.6871443,,,,,
The Coffee House - Hoa Sứ,cafe,,N,1 Hoa Sứ,10.7987393,106.6887739,,,,,
The Coffee Plus,cafe,,N,33B Bến Vân Đồn,10.7673991,106.7041981,,,,,
The Daily Coffee,cafe,,N,42 Trần Minh Quyền,10.7702647,106.675152,,,,,
The Seat Cafe,cafe,,N,491/2 Đ. Lê Văn Sỹ,10.78993,106.673713,,,,,
Thị Cafe,cafe,,N,33/72 Nguyễn Trung Trực,10.7749301,106.6976044,,,,,
Thỏ Cà Phê,cafe,,N,"Đối diện chùa Việt Nam Quốc Tự, 702/76 Điện Biên Phủ, Hẻm 219 3 Tháng 2",10.7706825,106.6738934,,,,,
Tiệm Cà Phê 1991,cafe,,N,241 Bến Vân Đồn,10.7595637,106.6958598,,,,,
Tiệm Cà Phê Hẻm - 243 Tô Hiến Thành,cafe,,N,243/1/22A Tô Hiến Thành,10.7792414,106.6678136,,,,,
Tiệm Trà & Cà Phê Út Nhỏ,cafe,,N,72 Đ. Huỳnh Mẫn Đạt,10.7552024,106.6767325,,,,,
Tiệm Trà Vườn Nắng,cafe,,N,117 Đ. Hồ Bá Kiện,10.7828372,106.6666681,,,,,
Tiệm cà phê - giải khát An Sài Gòn,cafe,,N,36 Số 10,10.7459078,106.7099886,,,,,
Tiệm cà phê EM Ở ĐÂU,cafe,,N,54/2 Nguyễn Cư Trinh,10.764614,106.691323,,,,,
Tiệm cà phê Mơ,cafe,,N,52/13 Cao Thắng,10.7696707,106.6830239,,,,,
Tiệm cà phê cuối hẻm,cafe,,N,44 Hoa Lan,10.7968261,106.6910712,,,,,
"Tiệm cơm, cafe Hoa Giấy",cafe,,N,19 Huỳnh Tịnh Của,10.7885032,106.6881416,,,,,
Tonkin Specialty Coffee,cafe,,N,91 Lý Tự Trọng,10.7743893,106.6978901,,,,,
Trung Nguyên Legend Café,cafe,,N,02 Bùi Thị Xuân,10.7725949,106.6908563,,,,,
Trên Tầng Thượng,cafe,,N,540/17 Cách Mạng Tháng Tám,10.7863598,106.6675261,,,,,
Tám Coffee,cafe,,N,39 Mạc Thị Bưởi,10.7752228,106.704698,,,,,
UCC Coffee Roastery,cafe,,N,,10.790559,106.7183781,,,,,
VND HOME COFFEE,cafe,,N,451 Xô Viết Nghệ Tĩnh,10.8066557,106.7114303,,,,,
Valleys Coffee Sala,cafe,,N,"Toà Sarina, 62 Đ. Hoàng Thế Thiện",10.773192,106.725837,,,,,
Whisfee Café,cafe,,N,14 Tôn Thất Đạm,10.7696408,106.7040756,,,,,
XLIII Specialty Coffee,cafe,,N,178a Pasteur,10.7781855,106.6985703,,,,,
cà phê ống,cafe,,N,1a Sương Nguyệt Anh,10.772834,106.6900818,,,,,
mỗi ngày cà phê,cafe,,N,16/49 Đ. Nguyễn Thiện Thuật,10.7675655,106.6824576,,,,,
rêu.coffee,cafe,,N,46 Đ. Trịnh Văn Cấn,10.767311,106.696205,,,,,
ĂNG-Ê Coffee,cafe,,N,12 Nguyễn Thị Nghĩa,10.7706123,106.6936688,,,,,
ĐEN ĐẬM Cà Phê,cafe,,N,362 Bùi Đình Tuý,10.8067078,106.6982434,,,,,
Đẹp Café,cafe,,N,"Bưu điện, Trung Tâm, 3 Đ. Nguyễn Văn Bình",10.7803409,106.6996339,,,,,
7-Eleven,convenience,,N,81 Nguyễn Du,10.7774145,106.6987896,,,,,체인
7-Eleven,convenience,,N,479 An Dương Vương,10.7579165,106.6757137,,,,,체인
7-Eleven,convenience,,N,12 Sư Vạn Hạnh,10.7580105,106.6738072,,,,,체인
7-Eleven - 185 Phạm Ngũ Lão - Quận 1,convenience,,N,185 Phạm Ngũ Lão,10.7687386,106.6938833,,,,,
7-Eleven - 191D Điện Biên Phủ - Bình Thạnh,convenience,,N,191D Điện Biên Phủ,10.7994015,106.7056851,,,,,
7-Eleven - 36 Nguyễn Văn Đậu - Phú Nhuận,convenience,,N,36 Nguyễn Văn Đậu,10.8053859,106.6871743,,,,,
7-Eleven - 420 Nguyễn Thị Minh Khai - Quận 3,convenience,,N,420 Nguyễn Thị Minh Khai,10.7703898,106.6860533,,,,,
7-Eleven The Lancaster - Lê Thánh Tôn,convenience,,N,"Lancaster Building, 22 Lê Thánh Tôn",10.7807819,106.7045294,,,,,
B's Mart - Cửa hàng 32,convenience,,N,63 Trần Quang Diệu,10.7855482,106.6784933,,,,,
B's Mart - Cửa hàng 63 - Nguyễn Thị Tần,convenience,,N,11N Nguyễn Thị Tần,10.7457354,106.686487,,,,,
B's Mart Nguyễn Cư Trinh,convenience,,N,39 Nguyễn Cư Trinh,10.7642582,106.6913775,,,,,
"B's Mart Phú Mỹ, Bình Thạnh",convenience,,N,11 Phú Mỹ,10.7906393,106.7145715,,,,,
B's Mart Vĩnh Hội,convenience,,N,2C Đ. Vĩnh Hội,10.7557715,106.7010247,,,,,
Circle K,convenience,,N,15C Nguyễn Thị Minh Khai,10.78591,106.701127,,,,,체인
Circle K,convenience,,N,17 Cao Thắng,10.7689059,106.6830466,,,,,체인
Circle K,convenience,,N,306 Cao Thắng,10.7749817,106.6747749,,,,,체인
Circle K,convenience,,N,36 Hai Bà Trưng,10.777066,106.7046844,,,,,체인
Circle K,convenience,,N,22 Đ. Nguyễn Trường Tộ,10.7657654,106.7044968,,,,,체인
Circle K,convenience,,N,43 Phạm Ngọc Thạch,10.7847631,106.6933078,,,,,체인
Circle K,convenience,,N,271 Phạm Ngũ Lão,10.767992,106.692138,,,,,체인
Circle K,convenience,,N,54 Đ. Tôn Thất Thiệp,10.773576,106.702112,,,,,체인
Circle K,convenience,,N,13 Tôn Đản,10.761498,106.7078571,,,,,체인
Circle K,convenience,,N,22L Vũ Huy Tấn,10.7960435,106.6924937,,,,,체인
Circle K,convenience,,N,113 Nguyễn Gia Trí,10.8044286,106.7156925,,,,,체인
